hogar,id,sexo,edad,etnia,sector,area,educacion,ingreso
2521,4,Masc,28,Indígena,Informal,Rural,5,0
2521,5,Fem,19,Indígena,Informal,Rural,5,2900
2522,1,Masc,42,Indígena,Informal,Rural,0,1600
2522,2,Fem,38,Indígena,Informal,Rural,4,0
2522,3,Masc,21,Indígena,Informal,Rural,6,1200
2522,4,Masc,19,Indígena,Informal,Rural,3,1980
2522,5,Fem,16,Indígena,Informal,Rural,6,0
2523,1,Masc,41,Indígena,Formal,Rural,6,10700
2416,1,Masc,50,Indígena,Informal,Urbana,5,2400
2416,3,Masc,27,Indígena,Informal,Urbana,6,1200
2416,6,Masc,19,Indígena,Informal,Urbana,6,1000
2417,1,Fem,44,Indígena,Formal,Urbana,6,7500
2417,4,Masc,36,Indígena,Informal,Urbana,5,4500
2418,1,Masc,39,Indígena,Formal,Urbana,1,18080
2418,2,Fem,37,Indígena,Formal,Urbana,2,18080
2419,1,Masc,43,Indígena,Informal,Urbana,1,1200
2419,3,Masc,18,Indígena,Informal,Urbana,6,1200
2435,1,Masc,25,Indígena,Informal,Urbana,3,2400
2435,2,Fem,57,Indígena,Informal,Urbana,0,700
2437,1,Masc,72,Indígena,Informal,Urbana,0,960
2438,1,Masc,23,Indígena,Informal,Urbana,3,1400
2440,1,Masc,45,Indígena,Informal,Urbana,2,2250
2440,3,Fem,23,Indígena,Formal,Urbana,5,8400
2440,4,Masc,20,Indígena,Informal,Urbana,5,2800
2441,1,Masc,40,Indígena,Informal,Urbana,6,0
2441,2,Fem,40,Indígena,Informal,Urbana,6,0
2442,1,Masc,37,Indígena,Informal,Urbana,3,1925
2442,3,Masc,20,Indígena,Informal,Urbana,6,1200
2442,4,Masc,17,Indígena,Informal,Urbana,2,1350
2443,1,Fem,42,Indígena,Informal,Urbana,0,0
2443,3,Masc,24,Indígena,Formal,Urbana,6,9000
2444,1,Masc,39,Indígena,Informal,Urbana,5,2400
2444,2,Fem,39,Indígena,Informal,Urbana,3,0
2445,1,Masc,51,Indígena,Informal,Urbana,6,800
2445,6,Masc,27,Indígena,Informal,Urbana,5,1200
2445,7,Fem,27,Indígena,Informal,Urbana,6,0
2447,1,Masc,40,Indígena,Formal,Urbana,6,6000
2447,2,Fem,36,Indígena,Informal,Urbana,6,0
2420,1,Masc,35,Indígena,Informal,Rural,6,605
2420,2,Fem,29,Indígena,Informal,Rural,6,0
2421,1,Masc,58,Indígena,Informal,Rural,0,0
2421,3,Masc,24,Indígena,Informal,Rural,6,1060
2423,1,Masc,59,Indígena,Informal,Rural,2,0
2424,1,Masc,22,Indígena,Informal,Rural,6,960
2426,1,Masc,40,Indígena,Informal,Rural,1,0
2432,1,Masc,44,Indígena,Informal,Rural,2,1600
2433,1,Masc,26,Indígena,Informal,Rural,2,800
2434,1,Masc,55,Indígena,Informal,Rural,3,1000
2436,1,Masc,41,Indígena,Informal,Rural,6,0
2436,3,Masc,19,Indígena,Informal,Rural,4,0
2436,4,Masc,16,Indígena,Informal,Rural,5,0
2446,1,Masc,68,Indígena,Informal,Rural,3,1200
2446,3,Masc,25,Indígena,Informal,Rural,5,0
2446,4,Masc,22,Indígena,Informal,Rural,3,0
2448,1,Masc,55,Indígena,Informal,Rural,0,420
2448,4,Masc,30,Indígena,Informal,Rural,2,840
2449,1,Masc,48,Indígena,Informal,Urbana,0,0
2449,2,Fem,44,Indígena,Informal,Urbana,0,720
2451,1,Fem,40,No indígena,Informal,Urbana,0,1380
2451,2,Masc,18,No indígena,Informal,Urbana,0,2240
2451,3,Masc,16,No indígena,Informal,Urbana,1,1440
2460,1,Masc,85,Indígena,Informal,Urbana,5,0
2461,1,Masc,35,Indígena,Informal,Urbana,6,1440
2461,2,Fem,24,Indígena,Informal,Urbana,2,0
2462,1,Masc,33,Indígena,Informal,Urbana,1,2400
2462,2,Fem,30,Indígena,Informal,Urbana,5,0
2463,1,Masc,64,Indígena,Informal,Urbana,3,0
2464,1,Masc,30,Indígena,Informal,Urbana,2,0
2465,1,Masc,48,Indígena,Informal,Urbana,4,0
2465,2,Fem,48,Indígena,Informal,Urbana,3,0
2465,3,Fem,18,Indígena,Informal,Urbana,5,0
2465,4,Fem,16,Indígena,Informal,Urbana,5,0
2467,1,Fem,65,Indígena,Informal,Urbana,0,960
2468,1,Masc,34,Indígena,Informal,Urbana,3,1200
2468,2,Fem,30,Indígena,Informal,Urbana,6,400
2469,1,Masc,35,No indígena,Informal,Urbana,6,0
2470,1,Masc,70,Indígena,Informal,Urbana,2,0
2310,1,Masc,32,No indígena,Formal,Rural,5,4550
2311,1,Masc,55,No indígena,Informal,Rural,6,320
2321,1,Masc,29,No indígena,Formal,Rural,6,3880
2322,1,Masc,66,Indígena,Informal,Rural,0,1460
2328,1,Masc,36,No indígena,Informal,Rural,3,3000
2329,1,Fem,22,No indígena,Informal,Rural,3,400
2329,2,Masc,28,No indígena,Informal,Rural,4,3000
2330,1,Masc,47,No indígena,Informal,Rural,0,4800
2330,3,Masc,18,No indígena,Informal,Rural,1,120
2331,1,Masc,30,No indígena,Informal,Rural,3,2000
2332,1,Fem,67,No indígena,Informal,Rural,3,300
2332,2,Fem,54,No indígena,Informal,Rural,6,300
2332,3,Masc,16,No indígena,Informal,Rural,3,300
2333,1,Masc,47,No indígena,Informal,Rural,2,0
2333,5,Masc,20,No indígena,Informal,Rural,6,0
2333,6,Masc,18,No indígena,Informal,Rural,3,0
2335,1,Masc,58,No indígena,Informal,Rural,6,0
2335,6,Fem,24,No indígena,Informal,Rural,5,2800
2498,1,Masc,48,Indígena,Informal,Urbana,3,1600
2499,1,Masc,29,Indígena,Informal,Urbana,0,0
2499,2,Fem,30,Indígena,Informal,Urbana,5,0
2501,1,Masc,27,Indígena,Informal,Urbana,3,2000
2502,1,Masc,53,Indígena,Informal,Urbana,6,3800
2502,3,Masc,24,Indígena,Formal,Urbana,1,12550
2502,4,Masc,23,Indígena,Informal,Urbana,3,3000
2502,5,Masc,23,Indígena,Informal,Urbana,3,2100
2503,1,Masc,34,No indígena,Formal,Urbana,6,9000
2504,1,Masc,48,No indígena,Informal,Urbana,6,2000
2504,2,Fem,51,No indígena,Informal,Urbana,6,0
2504,3,Fem,29,No indígena,Informal,Urbana,5,8250
2555,1,Masc,49,Indígena,Formal,Urbana,6,10000
2555,2,Fem,42,Indígena,Informal,Urbana,3,0
2555,3,Masc,22,Indígena,Formal,Urbana,3,10000
2555,5,Masc,18,Indígena,Informal,Urbana,3,2750
2565,1,Masc,40,Indígena,Informal,Urbana,6,2400
2567,1,Masc,30,Indígena,Informal,Urbana,5,2600
2568,1,Masc,37,Indígena,Informal,Urbana,6,2400
2568,2,Fem,36,Indígena,Informal,Urbana,6,0
2575,2,Fem,40,Indígena,Informal,Urbana,0,1680
2576,1,Masc,63,Indígena,Informal,Urbana,1,0
2577,1,Masc,47,No indígena,Formal,Urbana,3,13500
2577,2,Fem,37,No indígena,Informal,Urbana,3,0
2577,3,Fem,26,No indígena,Informal,Urbana,2,3500
2577,4,Masc,22,No indígena,Formal,Urbana,6,9000
2578,1,Masc,51,No indígena,Informal,Urbana,6,1800
2578,2,Fem,52,No indígena,Formal,Urbana,6,8970
2551,1,Masc,40,No indígena,Informal,Urbana,5,0
2551,3,Masc,20,No indígena,Informal,Urbana,3,4980
2551,4,Masc,17,No indígena,Informal,Urbana,3,1600
2552,1,Masc,51,No indígena,Formal,Urbana,5,13500
2553,1,Masc,30,No indígena,Informal,Urbana,3,5200
2553,5,Masc,20,No indígena,Informal,Urbana,4,600
2554,1,Masc,38,No indígena,Formal,Urbana,5,13000
2557,1,Masc,41,Indígena,Informal,Urbana,3,0
2557,2,Fem,40,No indígena,Informal,Urbana,6,5350
2557,3,Fem,21,No indígena,Informal,Urbana,5,2400
2559,1,Masc,23,Indígena,Informal,Urbana,6,2400
2560,1,Masc,30,No indígena,Formal,Urbana,3,2960
2562,1,Masc,31,Indígena,Informal,Urbana,3,3500
2564,1,Masc,57,No indígena,Formal,Urbana,6,8400
2564,3,Fem,30,No indígena,Formal,Urbana,5,9500
2564,4,Masc,20,No indígena,Formal,Urbana,6,8400
2570,1,Masc,45,Indígena,Informal,Urbana,0,0
2571,1,Fem,30,No indígena,Informal,Urbana,6,1000
2572,1,Masc,25,Indígena,Informal,Urbana,6,2360
2573,1,Masc,65,No indígena,Informal,Urbana,3,8900
2573,3,Masc,28,No indígena,Formal,Urbana,6,9000
2573,4,Fem,26,No indígena,Formal,Urbana,5,9300
2573,6,Masc,20,No indígena,Formal,Urbana,6,4300
2574,1,Fem,19,Indígena,Informal,Urbana,3,0
3097,2,Masc,25,No indígena,Informal,Urbana,5,1800
3097,4,Masc,32,No indígena,Informal,Urbana,6,1800
3097,5,Masc,21,No indígena,Formal,Urbana,5,7000
3098,1,Fem,54,No indígena,Informal,Urbana,3,1500
3099,1,Fem,23,No indígena,Informal,Urbana,1,0
3100,1,Masc,40,No indígena,Informal,Urbana,1,0
3101,1,Masc,47,No indígena,Informal,Urbana,5,2500
3105,1,Fem,36,No indígena,Informal,Urbana,4,2800
3105,2,Fem,17,No indígena,Informal,Urbana,4,3000
3105,3,Masc,16,No indígena,Informal,Urbana,3,600
3106,1,Masc,37,No indígena,Informal,Urbana,3,3000
3107,1,Fem,25,No indígena,Formal,Urbana,5,10800
3108,1,Masc,38,No indígena,Formal,Urbana,5,11400
3109,1,Fem,65,No indígena,Informal,Urbana,6,2800
3110,1,Masc,50,No indígena,Informal,Urbana,3,0
2752,1,Masc,45,No indígena,Formal,Urbana,6,16170
2752,2,Fem,34,No indígena,Formal,Urbana,5,13600
2757,1,Fem,54,No indígena,Informal,Urbana,3,0
2773,1,Masc,36,No indígena,Formal,Urbana,5,10500
2773,2,Fem,33,No indígena,Formal,Urbana,5,17160
2817,1,Masc,44,No indígena,Informal,Urbana,1,0
2817,2,Fem,32,No indígena,Informal,Urbana,5,0
2818,1,Fem,49,No indígena,Informal,Urbana,3,0
2819,1,Masc,45,No indígena,Informal,Urbana,3,4250
2819,3,Masc,24,No indígena,Informal,Urbana,3,4300
2820,2,Fem,50,No indígena,Informal,Urbana,5,0
2820,3,Masc,23,No indígena,Formal,Urbana,5,13500
2823,1,Masc,40,No indígena,Formal,Urbana,5,16200
2824,1,Masc,28,Indígena,Informal,Urbana,3,0
2824,2,Masc,19,Indígena,Informal,Urbana,3,7200
2824,3,Masc,17,Indígena,Informal,Urbana,3,7200
2827,1,Fem,54,No indígena,Informal,Urbana,0,400
2827,2,Masc,35,No indígena,Informal,Urbana,6,1200
2827,3,Masc,27,No indígena,Informal,Urbana,3,1200
2827,4,Fem,22,No indígena,Informal,Urbana,2,500
2828,1,Fem,36,No indígena,Informal,Urbana,6,1500
2830,2,Masc,30,No indígena,Informal,Urbana,5,2500
2831,1,Masc,32,No indígena,Informal,Urbana,2,2500
2832,1,Masc,30,No indígena,Informal,Urbana,1,2800
2833,3,Fem,45,No indígena,Formal,Urbana,6,27200
2253,1,Fem,64,No indígena,Informal,Urbana,4,0
2253,2,Fem,35,No indígena,Informal,Urbana,5,1680
2253,3,Masc,16,No indígena,Informal,Urbana,2,660
2254,2,Fem,65,No indígena,Informal,Urbana,4,0
2254,3,Fem,38,No indígena,Formal,Urbana,3,16200
2254,4,Masc,26,No indígena,Formal,Urbana,5,8550
2254,5,Masc,17,No indígena,Informal,Urbana,4,0
2259,1,Fem,67,No indígena,Formal,Urbana,5,36000
2259,2,Fem,30,No indígena,Informal,Urbana,5,0
2259,3,Masc,35,No indígena,Formal,Urbana,6,7800
2260,1,Masc,53,No indígena,Informal,Urbana,3,0
2260,3,Fem,30,No indígena,Informal,Urbana,2,8600
2260,4,Fem,23,No indígena,Informal,Urbana,1,8575
2261,1,Masc,24,No indígena,Formal,Urbana,6,12000
2261,3,Fem,22,No indígena,Informal,Urbana,3,0
2262,1,Masc,73,No indígena,Informal,Urbana,6,0
2262,2,Fem,68,No indígena,Informal,Urbana,2,0
2262,3,Fem,30,No indígena,Formal,Urbana,3,3600
2262,4,Masc,26,No indígena,Informal,Urbana,3,4500
2263,3,Fem,41,No indígena,Formal,Urbana,5,24000
2263,5,Masc,19,No indígena,Formal,Urbana,1,9000
2268,1,Masc,40,No indígena,Formal,Urbana,5,10500
2269,1,Masc,57,No indígena,Informal,Urbana,6,0
2269,2,Fem,52,No indígena,Informal,Urbana,2,0
2269,3,Masc,18,No indígena,Informal,Urbana,6,1000
2270,1,Fem,32,No indígena,Informal,Urbana,2,0
2270,2,Masc,44,No indígena,Informal,Urbana,4,3600
2273,1,Masc,43,No indígena,Informal,Urbana,4,2000
2274,2,Masc,24,No indígena,Informal,Urbana,0,1600
2274,3,Masc,22,No indígena,Informal,Urbana,0,800
2274,4,Masc,19,No indígena,Informal,Urbana,0,1100
2277,1,Masc,34,No indígena,Formal,Urbana,2,30800
2277,2,Fem,42,No indígena,Informal,Urbana,3,0
2278,1,Masc,50,No indígena,Formal,Urbana,6,8960
2278,3,Fem,23,No indígena,Formal,Urbana,3,8850
2278,4,Fem,19,No indígena,Formal,Urbana,5,2800
2278,6,Fem,25,No indígena,Informal,Urbana,2,5400
2279,1,Fem,62,No indígena,Informal,Urbana,6,0
2279,2,Masc,27,No indígena,Informal,Urbana,3,0
2478,1,Fem,37,No indígena,Informal,Rural,0,900
2478,2,Masc,58,No indígena,Informal,Rural,0,540
2478,3,Masc,19,No indígena,Formal,Rural,4,3900
2479,1,Masc,55,No indígena,Formal,Rural,6,3500
2494,1,Masc,37,No indígena,Formal,Rural,2,4160
2495,1,Masc,46,No indígena,Informal,Rural,0,2800
2495,3,Masc,16,No indígena,Informal,Rural,0,1400
2526,1,Masc,46,No indígena,Informal,Rural,2,0
2526,3,Masc,23,No indígena,Formal,Rural,3,6850
2526,4,Masc,19,No indígena,Informal,Rural,3,2700
2526,5,Fem,17,No indígena,Informal,Rural,1,1840
2527,1,Fem,38,No indígena,Informal,Rural,6,1380
2528,1,Masc,43,No indígena,Formal,Rural,0,9900
2529,1,Masc,48,No indígena,Formal,Rural,3,15000
2529,3,Fem,17,No indígena,Informal,Rural,4,2800
2530,1,Masc,27,No indígena,Formal,Rural,0,2800
2531,2,Fem,46,No indígena,Informal,Rural,0,0
2531,3,Fem,18,No indígena,Informal,Rural,2,0
2264,1,Masc,56,No indígena,Informal,Rural,0,3400
2266,1,Masc,50,No indígena,Formal,Rural,6,15000
2266,2,Fem,45,No indígena,Formal,Rural,6,9000
2266,3,Masc,26,No indígena,Formal,Rural,5,9000
2271,1,Masc,35,No indígena,Formal,Rural,6,12000
2276,1,Masc,55,No indígena,Formal,Rural,6,9500
2276,3,Masc,20,No indígena,Informal,Rural,5,9000
2276,7,Masc,31,No indígena,Informal,Rural,5,7500
2276,8,Fem,27,No indígena,Formal,Rural,2,8100
2325,1,Masc,41,No indígena,Informal,Rural,6,0
2326,2,Fem,41,No indígena,Formal,Rural,5,38400
2338,1,Masc,36,No indígena,Informal,Rural,3,6000
2340,1,Masc,49,No indígena,Formal,Rural,5,20100
2341,1,Fem,23,Indígena,Informal,Rural,0,1800
2341,2,Fem,21,Indígena,Informal,Rural,0,1800
2343,1,Fem,26,No indígena,Formal,Rural,5,3500
2343,2,Fem,21,No indígena,Formal,Rural,6,12937
2345,1,Fem,41,No indígena,Informal,Rural,0,1480
2345,3,Masc,17,No indígena,Informal,Rural,4,1000
2185,1,Masc,47,No indígena,Formal,Rural,5,16240
2185,2,Fem,44,No indígena,Formal,Rural,5,21000
2275,1,Fem,65,No indígena,Informal,Rural,0,0
2275,2,Masc,43,No indígena,Informal,Rural,5,0
2275,3,Masc,35,No indígena,Informal,Rural,4,3600
2316,1,Fem,39,No indígena,Formal,Rural,5,24780
2316,2,Masc,21,No indígena,Informal,Rural,5,4800
2344,1,Masc,52,No indígena,Informal,Rural,4,1200
2344,2,Fem,48,No indígena,Informal,Rural,2,0
2346,2,Fem,22,No indígena,Informal,Rural,5,1800
2346,3,Masc,18,No indígena,Informal,Rural,3,2400
2349,3,Masc,58,No indígena,Formal,Rural,3,9600
2349,5,Masc,50,No indígena,Formal,Rural,6,4500
2349,6,Masc,45,No indígena,Informal,Rural,3,2000
2350,1,Masc,36,No indígena,Formal,Rural,3,12600
2351,1,Masc,37,No indígena,Formal,Rural,6,11692
2352,1,Fem,55,No indígena,Informal,Rural,2,0
2352,2,Fem,31,No indígena,Formal,Rural,6,9000
2352,3,Masc,29,No indígena,Informal,Rural,5,2800
2354,3,Masc,36,No indígena,Formal,Rural,6,8900
2354,4,Fem,36,No indígena,Informal,Rural,3,0
2356,1,Masc,45,No indígena,Informal,Rural,3,0
2782,1,Masc,26,No indígena,Informal,Urbana,5,1800
2787,1,Masc,72,No indígena,Informal,Urbana,0,0
2795,1,Masc,49,No indígena,Informal,Urbana,4,5100
2795,4,Masc,23,No indígena,Formal,Urbana,3,12000
2796,1,Masc,65,No indígena,Formal,Urbana,6,11500
2796,4,Masc,39,No indígena,Formal,Urbana,6,10000
2797,1,Masc,51,No indígena,Formal,Urbana,0,5500
2797,3,Masc,24,No indígena,Formal,Urbana,3,7652
2797,4,Fem,18,No indígena,Formal,Urbana,3,7652
2797,8,Masc,25,No indígena,Formal,Urbana,3,7652
2834,1,Masc,35,No indígena,Informal,Urbana,5,0
2836,1,Masc,34,No indígena,Formal,Urbana,6,16900
2837,1,Masc,24,No indígena,Formal,Urbana,6,2400
2838,1,Masc,31,No indígena,Formal,Urbana,6,10500
2838,2,Fem,28,No indígena,Informal,Urbana,3,0
2839,2,Fem,42,No indígena,Formal,Urbana,6,9400
2840,1,Masc,62,No indígena,Formal,Urbana,3,8400
2841,1,Masc,56,No indígena,Formal,Urbana,1,2300
2841,3,Masc,22,No indígena,Informal,Urbana,3,0
2842,1,Masc,40,No indígena,Formal,Urbana,6,2350
2843,1,Fem,43,No indígena,Informal,Urbana,1,2900
2843,2,Masc,44,No indígena,Formal,Urbana,1,2900
2843,7,Masc,22,No indígena,Formal,Urbana,5,8700
2844,3,Masc,19,No indígena,Informal,Urbana,4,2800
2179,1,Masc,58,No indígena,Formal,Rural,0,11000
2179,2,Masc,60,No indígena,Informal,Rural,0,0
2249,1,Masc,44,No indígena,Formal,Rural,6,4500
2249,7,Masc,47,No indígena,Formal,Rural,6,6400
2250,3,Masc,18,No indígena,Formal,Rural,3,3200
2251,1,Masc,44,No indígena,Informal,Rural,0,1000
2252,1,Masc,57,No indígena,Informal,Rural,6,1450
2255,1,Fem,41,No indígena,Informal,Rural,1,0
2255,2,Masc,19,No indígena,Formal,Rural,5,7600
2256,1,Masc,70,No indígena,Informal,Rural,6,0
2257,1,Masc,42,No indígena,Formal,Rural,3,8400
2257,3,Masc,21,No indígena,Formal,Rural,5,2800
2258,1,Masc,25,No indígena,Formal,Rural,3,7200
2258,2,Fem,44,No indígena,Informal,Rural,5,0
2265,3,Masc,26,No indígena,Formal,Rural,3,10200
2302,1,Masc,52,No indígena,Formal,Rural,6,12250
2302,2,Fem,46,No indígena,Informal,Rural,6,0
2302,3,Masc,22,No indígena,Formal,Rural,6,7500
2139,1,Masc,31,No indígena,Informal,Urbana,3,1680
2139,2,Fem,25,No indígena,Informal,Urbana,3,1680
2140,1,Masc,38,No indígena,Formal,Urbana,6,27200
2187,1,Masc,68,No indígena,Formal,Urbana,6,21300
2188,1,Masc,34,No indígena,Formal,Urbana,3,9600
2189,1,Masc,29,No indígena,Informal,Urbana,2,1800
2190,1,Masc,45,No indígena,Formal,Urbana,3,8400
2190,2,Fem,37,No indígena,Formal,Urbana,6,6600
2191,3,Fem,32,No indígena,Informal,Urbana,0,600
2191,4,Fem,36,No indígena,Formal,Urbana,6,18000
2191,6,Masc,23,No indígena,Informal,Urbana,3,1000
2193,1,Masc,29,No indígena,Formal,Urbana,3,6600
2193,2,Fem,30,No indígena,Informal,Urbana,3,0
2194,1,Masc,28,No indígena,Formal,Urbana,5,7500
2195,1,Masc,38,No indígena,Formal,Urbana,6,11200
2196,1,Fem,46,No indígena,Informal,Urbana,6,0
2197,2,Masc,42,No indígena,Formal,Urbana,6,12000
2198,1,Masc,42,No indígena,Formal,Urbana,5,12400
2199,1,Masc,30,No indígena,Informal,Urbana,6,2440
2200,1,Fem,21,No indígena,Informal,Urbana,1,1800
2201,1,Masc,35,No indígena,Formal,Urbana,0,8600
2201,2,Fem,26,No indígena,Informal,Urbana,6,0
2347,1,Masc,29,No indígena,Formal,Urbana,6,2500
2143,1,Fem,31,No indígena,Informal,Urbana,5,0
2144,1,Masc,34,No indígena,Formal,Urbana,1,16500
2144,2,Fem,34,No indígena,Formal,Urbana,3,13500
2145,2,Fem,50,No indígena,Informal,Urbana,6,0
2145,3,Masc,20,No indígena,Informal,Urbana,1,2400
2146,1,Fem,32,No indígena,Formal,Urbana,5,14700
2147,1,Masc,64,No indígena,Informal,Urbana,6,0
2147,2,Fem,54,No indígena,Informal,Urbana,5,0
2147,3,Fem,35,No indígena,Informal,Urbana,4,0
2148,1,Fem,60,No indígena,Informal,Urbana,3,0
2148,2,Fem,39,No indígena,Informal,Urbana,3,0
2155,1,Masc,24,No indígena,Informal,Urbana,6,1400
2155,2,Fem,16,No indígena,Informal,Urbana,4,420
2156,1,Masc,60,No indígena,Formal,Urbana,3,17700
2156,3,Masc,38,No indígena,Informal,Urbana,6,2400
2156,4,Fem,32,No indígena,Informal,Urbana,3,9000
2156,8,Fem,25,No indígena,Informal,Urbana,5,1950
2157,1,Masc,40,No indígena,Formal,Urbana,6,6000
2157,3,Masc,18,No indígena,Informal,Urbana,5,4295
2207,1,Masc,46,No indígena,Informal,Urbana,3,10800
2207,3,Fem,18,No indígena,Informal,Urbana,5,1500
2208,5,Masc,25,No indígena,Formal,Urbana,5,12000
2209,2,Fem,47,No indígena,Informal,Urbana,5,0
2212,1,Masc,45,No indígena,Informal,Urbana,6,2520
2214,1,Masc,74,No indígena,Informal,Urbana,2,0
2215,1,Masc,52,Indígena,Informal,Urbana,0,0
2215,2,Fem,52,Indígena,Informal,Urbana,0,0
2232,2,Fem,50,No indígena,Formal,Urbana,5,9800
2237,1,Masc,51,No indígena,Formal,Urbana,6,15000
2237,2,Fem,49,No indígena,Informal,Urbana,6,8400
2237,3,Masc,24,No indígena,Formal,Urbana,3,3500
2238,1,Masc,48,No indígena,Informal,Urbana,4,6750
2123,1,Masc,50,No indígena,Informal,Rural,6,2400
2123,3,Masc,23,No indígena,Informal,Rural,5,1200
2123,4,Masc,19,No indígena,Informal,Rural,5,1200
2123,5,Fem,25,No indígena,Formal,Rural,5,7200
2124,1,Masc,31,No indígena,Formal,Rural,5,9100
2125,1,Fem,36,No indígena,Formal,Rural,4,15000
2125,3,Fem,48,No indígena,Formal,Rural,5,24100
2126,1,Masc,40,No indígena,Informal,Rural,6,1700
2126,2,Fem,37,No indígena,Formal,Rural,6,6000
2127,2,Masc,50,No indígena,Informal,Rural,2,2000
2128,2,Masc,24,No indígena,Informal,Rural,6,1920
2129,1,Masc,66,No indígena,Informal,Rural,1,0
2130,1,Masc,40,No indígena,Informal,Rural,0,2600
2131,1,Masc,34,No indígena,Informal,Rural,6,2000
2132,1,Masc,30,No indígena,Informal,Rural,3,36400
2133,1,Masc,57,No indígena,Informal,Rural,6,0
2135,1,Masc,39,No indígena,Formal,Rural,6,20850
2135,2,Fem,40,No indígena,Informal,Rural,6,0
2141,2,Masc,31,No indígena,Formal,Rural,5,14700
2150,1,Masc,44,No indígena,Informal,Rural,6,0
2151,1,Fem,37,No indígena,Informal,Rural,2,660
2151,2,Masc,22,No indígena,Informal,Rural,1,1200
2152,1,Masc,39,No indígena,Formal,Rural,3,18000
2153,1,Masc,27,No indígena,Informal,Rural,2,2400
2153,5,Masc,18,No indígena,Informal,Rural,3,2400
2153,6,Fem,34,No indígena,Informal,Rural,6,0
2158,1,Masc,24,No indígena,Informal,Rural,3,2800
2159,2,Fem,38,No indígena,Informal,Rural,3,800
2160,3,Masc,26,No indígena,Formal,Rural,5,9000
2161,2,Fem,59,No indígena,Informal,Rural,6,0
2210,2,Masc,19,No indígena,Informal,Rural,4,2800
2136,1,Masc,45,No indígena,Formal,Rural,3,9300
2136,3,Masc,30,No indígena,Informal,Rural,5,0
2136,5,Masc,17,No indígena,Informal,Rural,3,1200
2138,1,Masc,22,No indígena,Formal,Rural,3,8730
2142,1,Masc,26,No indígena,Formal,Rural,3,9000
2154,1,Masc,63,No indígena,Formal,Rural,6,9197
2162,1,Fem,42,No indígena,Informal,Rural,6,2700
2162,2,Masc,21,No indígena,Informal,Rural,6,1400
2162,3,Fem,19,No indígena,Informal,Rural,5,1100
2163,1,Masc,71,No indígena,Informal,Rural,2,0
2163,3,Fem,30,No indígena,Informal,Rural,2,0
2164,2,Masc,34,No indígena,Informal,Rural,3,1400
2165,1,Masc,34,No indígena,Formal,Rural,6,10200
2166,2,Fem,39,No indígena,Formal,Rural,3,8550
2167,1,Masc,38,No indígena,Informal,Rural,4,3000
2168,2,Fem,28,No indígena,Informal,Rural,6,0
2168,3,Fem,16,No indígena,Informal,Rural,3,0
2169,1,Masc,19,No indígena,Formal,Rural,2,8550
2170,1,Masc,41,No indígena,Informal,Rural,6,0
2170,5,Masc,16,No indígena,Informal,Rural,3,0
2186,1,Masc,42,No indígena,Formal,Rural,6,12000
2186,2,Fem,40,No indígena,Formal,Rural,3,8400
2466,1,Masc,59,No indígena,Informal,Rural,1,5300
2466,6,Masc,19,No indígena,Informal,Rural,2,1000
2482,2,Masc,38,No indígena,Formal,Rural,3,4200
2482,3,Masc,20,No indígena,Informal,Rural,5,4500
2483,1,Masc,33,No indígena,Formal,Rural,3,3600
2483,3,Masc,16,No indígena,Informal,Rural,5,1800
2484,1,Fem,71,No indígena,Informal,Rural,0,0
2493,1,Masc,26,No indígena,Formal,Rural,5,9000
2513,1,Masc,40,No indígena,Informal,Rural,3,1500
2539,1,Masc,35,No indígena,Informal,Rural,5,2750
2584,1,Masc,20,No indígena,Informal,Rural,4,9500
2585,1,Masc,32,No indígena,Informal,Rural,2,1200
2586,1,Masc,45,No indígena,Informal,Rural,2,6000
2586,3,Masc,24,No indígena,Informal,Rural,2,6600
2587,1,Masc,59,No indígena,Formal,Rural,6,15000
2587,3,Masc,25,No indígena,Formal,Rural,3,9000
2587,4,Fem,21,No indígena,Informal,Rural,4,1800
2588,1,Masc,35,No indígena,Informal,Rural,3,9400
2281,1,Masc,28,No indígena,Formal,Rural,3,9000
2282,3,Masc,29,No indígena,Formal,Rural,3,10000
2283,1,Masc,23,No indígena,Formal,Rural,6,3500
2283,2,Fem,19,No indígena,Informal,Rural,1,1200
2284,1,Masc,45,No indígena,Informal,Rural,0,0
2284,2,Fem,34,No indígena,Informal,Rural,6,0
2286,2,Masc,23,No indígena,Formal,Rural,4,5400
2287,1,Fem,55,No indígena,Informal,Rural,0,0
2287,2,Masc,32,No indígena,Informal,Rural,3,3200
